"","ES_ID","X","StudyID","y_CER","include_meta","He07_scale_re","He09_AQreceived","He11_funding","He12_COI","He05_Country_re","He05_Country_nonus","He16_published","He_asgn_type","Sa07_males","Sa21_scl_set","Sa22_scl_type","Sa08_SES_re","Sa_perc_nonwt","Sa_age_re","Sa24_be_dif_re","Cn02_condit","Cn03_name","Cn03_name_re","Cn05_lng_wks","Cn06_fidel","Cn08_univ_tert","Cn09_focus","Cn04_who_impl_re","Cn_devl_impl","Cn_Curr_group","Cn_Target_group","Cn_SclPlcy_group","Cn_PsyEd_group","Cn_SklRle_group","Cn_Train_group","Cn_Inter_group","Cn12_co_type","Cn13_co_same_scl","Cn14_co_contam","Co02_macro.1","Co03b_micro.1","Co03a_prp_vic.1","Co05_who.1","Co06_direction.1","Co07_nu_itms.1","Co10_coeff_val.1","Co12_att_beh.1","Co13_timeframe.1","z_pofo_weeks","z_post_or_follow","z_pre_int_eSS","z_pre_co_eSS","z_pofo_int_eSS","z_pofo_co_eSS","z_pofo_co_SS","z_pofo_int_SS","vi","yi_flp","yi_type","He17_attrition","He18_ba_eqv","He19_confound","He20_reliability","He21_any_other_issues","He22_WWC_rating"
"159",326708,268,5745,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","Yes","Oth_Eur","Non-US","Yes","non_scl",1,"02  Urban","03  Mixture",2,0,14.5,"did-not-test","01  Intervention","NoTrap!","Named Program",28,"meas-high","01  Universal","target-cyber","PI","PI-dev-imp",0,0,1,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","01 Perpetration","01  Self-report",NA,"2-10",0.78,"02 Behavior","03 - 60 days or 2 months",0,"01  Posttest",67,173,67,173,173,67,0.0602483256143484,-0.648276663986861,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"160",326709,263,5745,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","Yes","Oth_Eur","Non-US","Yes","non_scl",0,"02  Urban","03  Mixture",2,0,14.5,"did-not-test","01  Intervention","NoTrap!","Named Program",28,"meas-high","01  Universal","target-cyber","PI","PI-dev-imp",0,0,1,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B03  Bullying","01 Perpetration","01  Self-report",NA,"2-10",0.78,"02 Behavior","03 - 60 days or 2 months",0,"01  Posttest",167,54,167,54,54,167,0.00907612210059123,-0.198875005706479,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"161",326710,97,5745,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","Yes","Oth_Eur","Non-US","Yes","non_scl",1,"02  Urban","03  Mixture",2,0,14.5,"did-not-test","01  Intervention","NoTrap!","Named Program",28,"meas-high","01  Universal","target-cyber","PI","PI-dev-imp",0,0,1,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"10-plus",0.84,"02 Behavior","03 - 60 days or 2 months",0,"01  Posttest",67,173,67,173,173,67,0.0788912020080758,-0.39482715944312,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"162",326711,100,5745,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","Yes","Oth_Eur","Non-US","Yes","non_scl",0,"02  Urban","03  Mixture",2,0,14.5,"did-not-test","01  Intervention","NoTrap!","Named Program",28,"meas-high","01  Universal","target-cyber","PI","PI-dev-imp",0,0,1,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"10-plus",0.84,"02 Behavior","03 - 60 days or 2 months",0,"01  Posttest",167,54,167,54,54,167,0.0116582191501187,0.0673099987356438,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"163",326712,62,5745,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","Yes","Oth_Eur","Non-US","Yes","non_scl",1,"02  Urban","03  Mixture",2,0,14.5,"did-not-test","01  Intervention","NoTrap!","Named Program",28,"meas-high","01  Universal","target-cyber","PI","PI-dev-imp",0,0,1,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"10-plus",0.84,"02 Behavior","03 - 60 days or 2 months",0,"01  Posttest",67,173,67,173,173,67,0.0756470771522535,-0.41404507691623,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"164",326713,86,5745,"02  Intervention versus Comparison","Include in meta","non-local","no-aq","01 Yes","Yes","Oth_Eur","Non-US","Yes","non_scl",0,"02  Urban","03  Mixture",2,0,14.5,"did-not-test","01  Intervention","NoTrap!","Named Program",28,"meas-high","01  Universal","target-cyber","PI","PI-dev-imp",0,0,1,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"10-plus",0.84,"02 Behavior","03 - 60 days or 2 months",0,"01  Posttest",167,54,167,54,54,167,0.0118631046886702,-0.435917783719074,"dnd_mn","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"165",326721,30,5982,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","Yes","Other","Non-US","Yes","non_cls",0.44,"02  Urban","03  Mixture",2,1,12.5,"did-not-test","01  Intervention","WebQuest","Named Program",4,"no-meas","01  Universal","target-cyber","computer","Oth-combo",1,0,0,1,0,0,1,"01  Business as usual or no intervention","01 Yes","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"10-plus",0.88,"01 Attitude","-99 Not reported",0,"01  Posttest",30,31,30,31,31,30,0.0682980778125,-0.251945637461956,"ttest","qed","does-not-control","confound","relib-met","no","DNMS"
"166",326723,40,5982,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","Yes","Other","Non-US","Yes","non_cls",0.44,"02  Urban","03  Mixture",2,1,12.5,"did-not-test","01  Intervention","WebQuest","Named Program",4,"no-meas","01  Universal","target-cyber","computer","Oth-combo",1,0,0,1,0,0,1,"01  Business as usual or no intervention","01 Yes","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"2-10",0.93,"01 Attitude","-99 Not reported",0,"01  Posttest",30,31,30,31,31,30,0.0684695427864583,-0.290508745236745,"ttest","qed","does-not-control","confound","relib-met","no","DNMS"
"167",326735,171,7668,"02  Intervention versus Comparison","Include in meta","local","receive-aq","02 No","Yes","US","US","Yes","non_ind",0,"03  Suburban","01  Public",3,0.352,12.7,"test-no-diff","01  Intervention","Go Grrrls Program","Named Program",12,"no-meas","02  Tertiary","no-cyber-target","teacher-or-staff","Oth-combo",1,1,0,0,1,1,0,"01  Business as usual or no intervention","01 Yes","01 Yes","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"10-plus",0.698,"01 Attitude","03 - 60 days or 2 months",0,"01  Posttest",48,48,48,48,48,48,0.0449790191817309,-0.79747832753771,"mn_nopre","qed","above-05-controls","no-confound","relib-met","no","MSWR"
"168",326736,55,4803,"02  Intervention versus Comparison","Include in meta","local","no-aq","02 No","No","US","US","No","non_cls",0.49,"03  Suburban","01  Public",4,0.28,12,"did-not-test","01  Intervention","i-SAFE","Named Program",2,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,0,1,1,"01  Business as usual or no intervention","01 Yes","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"1-item",0.694,"02 Behavior","06 - Lifetime (""ever"")",0,"01  Posttest",124,55,124,55,55,124,0.0620325200437171,0.621664065820731,"dnd_or2g","qed","above-25","no-confound","relib-met","no","DNMS"
"169",326738,405,1870,"02  Intervention versus Comparison","Include in meta","non-local","receive-aq","02 No","No","Scandin","Non-US","Yes","ran_scl",0.49,"04  Mixture","01  Public",4,0.01,11.25,"test-no-diff","01  Intervention","The KiVa Program","Named Program",36,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","H00  Internalizing","H01  Depression","05 Not applicable (i.e., grades, employment, substance use)","01  Self-report",NA,"2-10",0.89,"02 Behavior","01 - Less than 30 days",0,"01  Posttest",1511,2866.6,2192,1992,3685,4056,0.000871752245169127,-0.09,"calc_g","la-rct","la-rct","no-confound","relib-met","no","MSWOR"
"170",326739,409,1870,"02  Intervention versus Comparison","Include in meta","non-local","receive-aq","02 No","No","Scandin","Non-US","Yes","ran_scl",0.49,"04  Mixture","01  Public",4,0.01,11.25,"test-no-diff","01  Intervention","The KiVa Program","Named Program",36,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","H00  Internalizing","H02  Anxiety","05 Not applicable (i.e., grades, employment, substance use)","01  Self-report",NA,"2-10",0.88,"02 Behavior","-98 GPA or other measure on the day of ",0,"01  Posttest",1642.4,2922,2192,1992,3685,4056,0.000872803870408133,-0.13,"calc_g","la-rct","la-rct","no-confound","relib-met","no","MSWOR"
"171",326740,361,1870,"02  Intervention versus Comparison","Include in meta","non-local","receive-aq","02 No","No","Scandin","Non-US","Yes","ran_scl",0.49,"04  Mixture","01  Public",4,0.01,11.25,"test-no-diff","01  Intervention","The KiVa Program","Named Program",36,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B04  ""Peer Victimization""","03 Witnessing","07  Peer(s)",NA,"2-10",0.768,"01 Attitude","-98 GPA or other measure on the day of ",0,"01  Posttest",538,392,669,487,2476,3398,0.0025828881426219,0,"dnd_mn","la-rct","la-rct","no-confound","relib-met","no","MSWOR"
"172",326741,362,1870,"02  Intervention versus Comparison","Include in meta","non-local","receive-aq","02 No","No","Scandin","Non-US","Yes","ran_scl",0.49,"04  Mixture","01  Public",4,0.01,11.25,"test-no-diff","01  Intervention","The KiVa Program","Named Program",36,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,0,1,1,1,1,"01  Business as usual or no intervention","02 No","02 No","B00  Aggression/Bullying","B04  ""Peer Victimization""","03 Witnessing","07  Peer(s)",NA,"2-10",0.828,"01 Attitude","-98 GPA or other measure on the day of ",0,"01  Posttest",611,445,717,522,2476,3398,0.00241636826601875,0.0568085233313083,"dnd_mn","la-rct","la-rct","no-confound","relib-met","no","MSWOR"
"173",326743,313,7670,"02  Intervention versus Comparison","Include in meta","non-local","receive-aq","02 No","No","US","US","Yes","non_cls",0.504,"04  Mixture","03  Mixture",3,0.189,11,"did-not-test","01  Intervention","Olweus Bullying Prevention Program","Named Program",36,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,1,1,1,1,0,"01  Business as usual or no intervention","01 Yes","01 Yes","B00  Aggression/Bullying","B03  Bullying","02 Victimization","01  Self-report",NA,"2-10",0.89,"02 Behavior","03 - 60 days or 2 months",156,"01  Posttest",7287,7287,6017,6017,15810,15810,0.000370683064650158,-0.96,"calc_g","qed","above-05-controls","confound","relib-met","no","MSWR"
"174",326747,293,7670,"02  Intervention versus Comparison","Include in meta","non-local","receive-aq","02 No","No","US","US","Yes","non_cls",0.504,"04  Mixture","03  Mixture",3,0.189,11,"did-not-test","01  Intervention","Olweus Bullying Prevention Program","Named Program",36,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,1,1,1,1,0,"01  Business as usual or no intervention","01 Yes","01 Yes","B00  Aggression/Bullying","B03  Bullying","02 Victimization","01  Self-report",NA,"2-10",0.94,"02 Behavior","03 - 60 days or 2 months",156,"01  Posttest",7287,7287,6017,6017,15810,15810,0.000351042878510886,-0.67,"calc_g","qed","above-05-controls","confound","relib-met","no","MSWR"
"175",326751,390,7670,"02  Intervention versus Comparison","Include in meta","non-local","receive-aq","02 No","No","US","US","Yes","non_cls",0.504,"04  Mixture","02  Private",3,0.189,11,"did-not-test","01  Intervention","Olweus Bullying Prevention Program","Named Program",36,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,1,1,1,1,0,"01  Business as usual or no intervention","01 Yes","01 Yes","C00  Relational Aggression","C01  Relational aggression","02 Victimization","01  Self-report",NA,"2-10",0.89,"02 Behavior","03 - 60 days or 2 months",156,"01  Posttest",2798,2798,2798,2798,15810,15810,0.000763724088634739,-0.74,"calc_g","qed","above-05-controls","confound","relib-met","no","MSWR"
"176",326755,396,7670,"02  Intervention versus Comparison","Include in meta","non-local","receive-aq","02 No","No","US","US","Yes","non_cls",0.504,"04  Mixture","02  Private",3,0.189,11,"did-not-test","01  Intervention","Olweus Bullying Prevention Program","Named Program",36,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,1,1,1,1,0,"01  Business as usual or no intervention","01 Yes","01 Yes","D00  Sexual Violence","D01  Sexual harassment","02 Victimization","01  Self-report",NA,"1-item",0.824,"02 Behavior","03 - 60 days or 2 months",156,"01  Posttest",2798,2798,2798,2798,15810,15810,0.000802367762687634,-0.99,"calc_g","qed","above-05-controls","confound","relib-met","no","MSWR"
"177",326759,141,7670,"02  Intervention versus Comparison","Include in meta","non-local","receive-aq","02 No","No","US","US","Yes","non_cls",0.504,"04  Mixture","02  Private",3,0.189,11,"did-not-test","01  Intervention","Olweus Bullying Prevention Program","Named Program",36,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,1,1,1,1,0,"01  Business as usual or no intervention","01 Yes","01 Yes","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"1-item",0.696,"02 Behavior","03 - 60 days or 2 months",156,"01  Posttest",7010,7010,7233,7233,15810,15810,0.00027789299046039,-0.2,"calc_g","qed","above-05-controls","confound","relib-met","no","MSWR"
"178",326763,394,7670,"02  Intervention versus Comparison","Include in meta","non-local","receive-aq","02 No","No","US","US","Yes","non_cls",0.504,"04  Mixture","03  Mixture",3,0.189,11,"did-not-test","01  Intervention","Olweus Bullying Prevention Program","Named Program",36,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,1,1,1,1,0,"01  Business as usual or no intervention","01 Yes","01 Yes","D00  Sexual Violence","D01  Sexual harassment","01 Perpetration","01  Self-report",NA,"1-item",0.7,"02 Behavior","03 - 60 days or 2 months",156,"01  Posttest",2798,2798,2798,2798,15810,15810,0.000884953538241601,-1.38,"calc_g","qed","above-05-controls","confound","relib-met","no","MSWR"
"179",326767,63,7670,"02  Intervention versus Comparison","Include in meta","non-local","receive-aq","02 No","No","US","US","Yes","non_cls",0.504,"04  Mixture","02  Private",3,0.189,11,"did-not-test","01  Intervention","Olweus Bullying Prevention Program","Named Program",36,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,1,1,1,1,0,"01  Business as usual or no intervention","01 Yes","01 Yes","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"1-item",0.626,"02 Behavior","03 - 60 days or 2 months",156,"01  Posttest",6231,6231,5582,5582,15810,15810,0.00037336080257972,-0.58,"calc_g","qed","above-05-controls","confound","relib-met","no","MSWR"
"180",326771,288,7670,"02  Intervention versus Comparison","Include in meta","non-local","receive-aq","02 No","No","US","US","Yes","non_cls",0.504,"04  Mixture","02  Private",3,0.189,11,"did-not-test","01  Intervention","Olweus Bullying Prevention Program","Named Program",36,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,1,1,1,1,0,"01  Business as usual or no intervention","01 Yes","01 Yes","B00  Aggression/Bullying","B03  Bullying","01 Perpetration","01  Self-report",NA,"2-10",0.94,"02 Behavior","03 - 60 days or 2 months",156,"01  Posttest",5528,5528,6222,6222,15810,15810,0.000345262777242044,-0.77,"calc_g","qed","above-05-controls","confound","relib-met","no","MSWR"
"181",326775,259,7670,"02  Intervention versus Comparison","Include in meta","non-local","receive-aq","02 No","No","US","US","Yes","non_cls",0.504,"04  Mixture","02  Private",3,0.189,11,"did-not-test","01  Intervention","Olweus Bullying Prevention Program","Named Program",36,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,1,1,1,1,0,"01  Business as usual or no intervention","01 Yes","01 Yes","B00  Aggression/Bullying","B03  Bullying","01 Perpetration","01  Self-report",NA,"2-10",0.94,"02 Behavior","03 - 60 days or 2 months",156,"01  Posttest",5528,5528,6222,6222,15810,15810,0.000331087270973963,-0.49,"calc_g","qed","above-05-controls","confound","relib-met","no","MSWR"
"182",326779,371,7670,"02  Intervention versus Comparison","Include in meta","non-local","receive-aq","02 No","No","US","US","Yes","non_cls",0.504,"04  Mixture","02  Private",3,0.189,11,"did-not-test","01  Intervention","Olweus Bullying Prevention Program","Named Program",36,"no-meas","01  Universal","target-cyber","teacher-or-staff","Oth-combo",1,0,1,1,1,1,0,"01  Business as usual or no intervention","01 Yes","01 Yes","C00  Relational Aggression","C01  Relational aggression","01 Perpetration","01  Self-report",NA,"2-10",0.9,"02 Behavior","03 - 60 days or 2 months",156,"01  Posttest",2798,2798,2798,2798,15810,15810,0.000770559328091494,-0.79,"calc_g","qed","above-05-controls","confound","relib-met","no","MSWR"
"183",326793,196,7535,"02  Intervention versus Comparison","Do not include - bystander only","non-local","no-aq","01 Yes","No","Oth_Eur","Non-US","Yes","ran_ind",0.4465,"02  Urban","01  Public",3,0,13.05,"did-not-test","01  Intervention","Film to Activate Affective Empathy","Generic Program",0.14,"no-meas","01  Universal","target-cyber","computer","Oth-combo",0,0,0,0,1,0,1,"01  Business as usual or no intervention","01 Yes","02 No","A00  Cyberbullying","A02  Cyberbullying bystanding","03 Witnessing","01  Self-report",NA,"1-item",0.53,"01 Attitude","-99 Not reported",0,"01  Posttest",1289.8,2577.8,135,136,136,135,0.116281,0.174352771182898,"aor",NA,NA,NA,NA,NA,NA
"184",326794,67,7606,"02  Intervention versus Comparison","Include in meta","local","receive-aq","02 No","No","Oth_Eur","Non-US","Yes","non_ind",0.415,"04  Mixture","03  Mixture",3,1,15.49,"did-not-test","01  Intervention","EMOTIC","Named Program",8,"no-meas","01  Universal","no-cyber-target","PI","Oth-combo",0,0,0,0,1,0,1,"01  Business as usual or no intervention","01 Yes","02 No","A00  Cyberbullying","A01  Cyberbullying","01 Perpetration","01  Self-report",NA,"2-10",0.8,"02 Behavior","06 - Lifetime (""ever"")",8,"01  Posttest",44,38,44,38,38,44,1.80360266718538,-1.9403708510315,"dnd_or2g","qed","above-25","no-confound","relib-met","no","DNMS"
"185",326795,130,7606,"02  Intervention versus Comparison","Include in meta","local","receive-aq","02 No","No","Oth_Eur","Non-US","Yes","non_ind",0.415,"04  Mixture","03  Mixture",3,1,15.49,"did-not-test","01  Intervention","EMOTIC","Named Program",8,"no-meas","01  Universal","no-cyber-target","PI","Oth-combo",0,0,0,0,1,0,1,"01  Business as usual or no intervention","01 Yes","02 No","A00  Cyberbullying","A01  Cyberbullying","02 Victimization","01  Self-report",NA,"2-10",0.93,"02 Behavior","06 - Lifetime (""ever"")",8,"01  Posttest",44,38,44,38,38,44,1.74104006462546,-2.53761728353226,"dnd_or2g","qed","above-25","no-confound","relib-met","no","DNMS"
